,user_id,credit_score,age,tenure,balance,products,credit_card,is_active_member,salary,churn,predictions,propensity_to_churn(%),ranking,phone_number,city,gender
5051,15572728,704,36,8,127397.34,1,1,0,151335.23,0,,,,8-920-299-3852,Южноуральск,Мужской
5052,15706729,662,38,0,105271.56,1,0,1,179833.45,0,,,,8-936-857-1253,Челябинск,Мужской
5053,15674433,636,28,2,115265.14,1,0,0,191627.84,0,,,,8-935-749-5135,Магнитогорск,Женский
5054,15641170,640,36,4,0.0,1,0,0,173016.45,0,,,,8-907-716-6676,Южноуральск,Мужской
5055,15806284,739,31,1,0.0,2,1,1,58469.75,0,0.0,25.55,5.0,8-977-905-3077,Южноуральск,Мужской
5056,15690958,767,23,2,139542.81,1,0,1,28038.28,0,,,,8-915-332-2717,Магнитогорск,Мужской
5057,15606386,753,46,3,111512.75,3,1,0,159576.75,1,,,,8-929-573-8418,Магнитогорск,Женский
5058,15682322,714,37,9,148466.94,2,0,1,151280.95,0,0.0,48.53,3.0,8-947-361-7476,Челябинск,Мужской
5059,15579915,707,29,4,0.0,2,1,0,139953.94,0,,,,8-963-625-3918,Челябинск,Мужской
5060,15681928,577,35,4,108155.49,1,1,0,105407.79,0,0.0,7.89,8.0,8-926-365-4058,Челябинск,Женский
5061,15734005,633,42,1,0.0,2,1,0,56865.62,0,,,,8-910-910-4269,Челябинск,Женский
5062,15650432,849,41,10,84622.13,1,1,1,198072.16,0,,,,8-912-917-1857,Магнитогорск,Мужской
5063,15592578,614,41,7,146997.64,2,0,0,137791.19,0,,,,8-918-827-7356,Южноуральск,Женский
5064,15671243,558,47,9,0.0,2,1,0,103787.28,0,,,,8-911-109-7432,Челябинск,Женский
5065,15775709,832,27,10,98590.25,1,1,0,30912.89,0,,,,8-962-853-2846,Челябинск,Женский
5066,15702631,567,26,2,0.0,2,1,1,78651.55,0,,,,8-992-574-9797,Челябинск,Женский
5067,15602282,587,45,8,134980.73,1,1,1,123309.57,1,,,,8-908-421-4645,Магнитогорск,Женский
5068,15717879,712,79,5,108078.56,1,1,1,174118.94,0,0.0,6.47,8.0,8-954-686-8277,Южноуральск,Женский
5069,15740878,655,29,9,0.0,2,0,1,85736.26,0,,,,8-944-491-7961,Южноуральск,Женский
5070,15794468,641,42,6,0.0,2,0,0,121138.77,0,,,,8-992-712-1943,Челябинск,Женский
5071,15773277,676,35,5,106836.67,2,1,0,84199.78,0,0.0,0.02,10.0,8-957-269-9442,Челябинск,Мужской
5072,15572657,472,29,8,102490.27,1,0,1,181224.56,0,,,,8-953-184-8109,Челябинск,Мужской
5073,15800295,644,34,9,112746.54,2,0,0,141230.06,0,0.0,24.52,5.0,8-971-174-3552,Магнитогорск,Мужской
5074,15672397,598,38,0,125487.89,1,0,0,158111.7,0,,,,8-947-321-3903,Челябинск,Мужской
5075,15684921,792,25,8,142862.2,1,1,1,130639.01,0,,,,8-981-223-4154,Южноуральск,Мужской
5076,15720676,700,37,7,0.0,2,1,0,17040.82,0,,,,8-919-410-2015,Челябинск,Женский
5077,15731829,616,34,10,0.0,2,1,0,25662.27,0,,,,8-936-477-9958,Челябинск,Мужской
5078,15732672,743,35,6,79388.33,1,1,1,193360.69,0,,,,8-931-723-9554,Южноуральск,Мужской
5079,15692406,427,37,5,0.0,2,1,1,121485.1,0,,,,8-935-345-2903,Челябинск,Мужской
5080,15764405,731,29,10,0.0,2,1,1,162452.66,0,,,,8-999-831-8555,Челябинск,Мужской
5081,15757537,610,31,6,107784.65,1,1,1,141137.53,0,,,,8-906-357-1878,Челябинск,Женский
5082,15793307,724,41,4,142880.28,3,0,0,185541.2,1,,,,8-904-330-5036,Южноуральск,Женский
5083,15660679,653,38,9,149571.94,1,1,0,118383.18,0,,,,8-967-647-3620,Южноуральск,Женский
5084,15666856,774,49,1,142767.39,1,1,1,8214.41,0,,,,8-950-210-6441,Челябинск,Мужской
5085,15687372,547,49,8,121537.71,2,1,0,46521.45,1,,,,8-961-778-4896,Магнитогорск,Мужской
5086,15667289,719,50,2,0.0,2,0,0,10772.13,0,,,,8-967-181-9739,Южноуральск,Мужской
5087,15624641,740,43,9,0.0,1,1,0,199290.69,1,0.0,3.28,9.0,8-928-434-5922,Южноуральск,Мужской
5088,15734610,543,42,4,89838.71,3,1,0,85983.54,1,,,,8-922-488-1538,Челябинск,Мужской
5089,15631882,688,45,9,103399.87,1,0,0,129870.93,0,,,,8-980-919-9404,Магнитогорск,Мужской
5090,15642709,474,30,9,0.0,2,0,0,63158.22,0,,,,8-913-234-5639,Челябинск,Женский
5091,15811026,505,43,5,136855.94,2,1,0,171070.52,0,,,,8-900-383-1825,Магнитогорск,Мужской
5092,15596303,688,39,0,0.0,2,1,0,53222.15,1,0.0,0.0,10.0,8-921-364-7190,Челябинск,Женский
5093,15787255,650,55,2,140891.45,3,1,1,179834.45,1,,,,8-918-688-5441,Магнитогорск,Женский
5094,15617166,610,37,0,0.0,1,1,0,114514.64,0,,,,8-910-807-5686,Челябинск,Мужской
5095,15742442,705,46,5,89364.91,1,0,1,139162.16,0,,,,8-953-182-2231,Южноуральск,Женский
5096,15758692,669,29,7,146011.4,1,0,0,50249.16,0,,,,8-908-286-6184,Челябинск,Женский
5097,15568238,650,20,8,0.0,2,1,1,113469.65,0,,,,8-977-410-7820,Южноуральск,Мужской
5098,15730353,550,29,9,145294.08,2,1,0,147484.12,0,,,,8-929-972-3460,Магнитогорск,Мужской
5099,15731555,595,45,9,106000.12,1,0,0,191448.95,1,,,,8-978-659-9495,Магнитогорск,Женский
5100,15582404,572,26,5,0.0,2,1,0,119381.41,0,,,,8-980-372-1495,Южноуральск,Женский
5101,15721462,622,58,2,0.0,2,1,1,33277.31,0,,,,8-938-622-2660,Южноуральск,Женский
5102,15632899,662,20,9,104508.77,2,0,0,73107.53,0,,,,8-966-322-6632,Южноуральск,Мужской
5103,15808526,783,58,3,127539.3,1,1,1,96590.39,1,0.0,41.14,3.0,8-991-771-8140,Магнитогорск,Женский
5104,15694349,714,44,7,0.0,1,0,1,6923.11,0,,,,8-953-121-2161,Южноуральск,Мужской
5105,15718465,671,51,3,96891.46,1,1,0,176403.33,1,,,,8-941-921-3699,Магнитогорск,Мужской
5106,15682995,600,32,1,78535.25,1,1,0,64349.6,0,,,,8-936-584-6383,Челябинск,Женский
5107,15584776,847,37,9,112712.17,1,1,0,116097.26,0,,,,8-916-168-9453,Южноуральск,Женский
5108,15777772,650,55,9,119618.42,1,1,1,29861.13,0,,,,8-944-860-7285,Южноуральск,Мужской
5109,15576156,710,28,6,0.0,1,1,0,48426.98,0,0.0,41.64,3.0,8-909-693-2296,Южноуральск,Женский
5110,15646756,682,33,8,74963.5,1,1,1,32770.56,0,0.0,30.53,4.0,8-945-601-9143,Челябинск,Женский
5111,15742886,642,26,1,138023.8,2,0,1,117060.2,0,0.0,4.59,8.0,8-902-167-8207,Челябинск,Мужской
5112,15586135,536,28,4,0.0,1,1,1,136197.66,0,,,,8-998-521-6701,Южноуральск,Женский
5113,15616152,754,47,1,185513.67,1,1,0,27438.83,0,,,,8-996-480-5083,Челябинск,Женский
5114,15721460,678,60,8,185648.56,1,0,0,192156.55,1,0.0,0.05,10.0,8-937-483-8059,Челябинск,Мужской
5115,15727317,533,49,1,102286.6,3,1,0,69409.37,1,,,,8-991-733-8523,Магнитогорск,Женский
5116,15649536,741,38,4,128015.83,1,1,0,58440.43,0,0.0,13.04,7.0,8-961-919-7876,Магнитогорск,Мужской
5117,15754929,757,31,10,39539.39,2,0,0,192519.39,0,,,,8-918-729-8729,Челябинск,Мужской
5118,15572051,721,40,3,0.0,1,1,1,144874.67,0,,,,8-984-241-5928,Челябинск,Мужской
5119,15668142,700,37,3,77608.46,2,1,1,175373.45,0,,,,8-925-628-3073,Челябинск,Мужской
5120,15701176,663,26,5,141462.12,1,1,0,440.2,0,0.0,14.18,6.0,8-987-255-4844,Челябинск,Мужской
5121,15708422,677,35,0,0.0,2,0,0,76637.38,0,,,,8-926-284-9423,Южноуральск,Женский
5122,15655632,655,27,2,131691.33,1,1,0,49480.66,0,0.0,4.52,8.0,8-959-414-8258,Челябинск,Мужской
5123,15744606,832,29,8,93833.86,1,0,1,10417.87,0,,,,8-957-427-8818,Южноуральск,Мужской
5124,15612140,721,46,7,137933.39,1,1,1,67976.57,0,1.0,65.44,2.0,8-940-690-1918,Южноуральск,Женский
5125,15656086,542,54,8,105770.14,1,0,1,140929.98,1,,,,8-993-299-2601,Южноуральск,Мужской
5126,15655298,654,54,5,0.0,2,0,1,47139.06,0,,,,8-992-932-9481,Южноуральск,Женский
5127,15644796,821,38,8,0.0,2,0,1,126241.4,1,,,,8-916-915-1737,Южноуральск,Женский
5128,15726250,508,38,3,166328.66,2,0,1,22614.19,0,,,,8-967-220-1912,Челябинск,Женский
5129,15764432,588,42,2,164307.77,1,1,0,48498.19,0,,,,8-989-320-5338,Магнитогорск,Женский
5130,15631721,691,38,9,163965.69,2,0,1,103511.26,0,,,,8-950-318-5998,Магнитогорск,Мужской
5131,15707479,664,40,7,125608.72,1,1,0,122073.48,0,,,,8-981-510-6169,Челябинск,Мужской
5132,15579826,439,66,9,0.0,1,1,0,65535.56,0,0.0,28.8,4.0,8-953-118-5459,Челябинск,Женский
5133,15668104,479,37,6,118433.94,1,0,1,160060.9,0,,,,8-948-142-7019,Южноуральск,Мужской
5134,15641604,850,55,10,98488.08,1,1,0,155879.56,1,,,,8-942-407-8099,Челябинск,Женский
5135,15587240,518,40,4,0.0,2,0,1,194416.58,0,,,,8-947-765-4974,Челябинск,Мужской
5136,15680767,717,64,10,98362.35,2,1,1,21630.21,0,,,,8-935-285-3180,Магнитогорск,Женский
5137,15601594,698,51,6,144237.9,4,1,0,157143.61,1,,,,8-920-412-5554,Челябинск,Женский
5138,15589969,850,34,6,0.0,1,0,1,52796.31,0,,,,8-924-379-4996,Челябинск,Мужской
5139,15703728,700,47,4,0.0,1,1,0,121798.52,1,,,,8-902-810-4853,Южноуральск,Мужской
5140,15617790,626,29,4,105767.28,2,0,0,41104.82,0,,,,8-966-569-5377,Челябинск,Женский
5141,15662500,774,32,9,0.0,2,1,0,10604.48,0,,,,8-941-689-1063,Южноуральск,Мужской
5142,15778526,719,48,5,0.0,2,0,0,78563.66,0,,,,8-979-477-4251,Южноуральск,Женский
5143,15670584,646,31,2,0.0,1,1,1,170821.44,1,,,,8-949-432-9658,Южноуральск,Мужской
5144,15748069,485,25,3,134467.27,1,1,1,113266.09,0,,,,8-999-415-7194,Челябинск,Женский
5145,15680597,784,38,1,138515.02,1,1,1,171768.77,0,0.0,10.26,7.0,8-998-543-7125,Магнитогорск,Мужской
5146,15628992,850,32,2,128647.98,2,0,0,54416.18,0,,,,8-993-731-7021,Магнитогорск,Мужской
5147,15719624,669,38,9,121858.98,1,1,0,130755.34,0,,,,8-917-227-6119,Челябинск,Женский
5148,15812767,731,70,3,0.0,2,1,1,141180.66,0,0.0,18.79,6.0,8-946-637-6642,Южноуральск,Мужской
5149,15689201,721,49,1,120108.56,1,0,1,183421.77,0,,,,8-900-130-6416,Челябинск,Женский
5150,15614716,515,37,0,196853.62,1,1,1,132770.11,0,0.0,1.57,10.0,8-962-195-5276,Челябинск,Женский
5151,15683618,774,35,3,121418.62,1,1,1,24400.37,0,,,,8-998-854-5140,Челябинск,Женский
5152,15799631,585,36,10,0.0,2,1,1,180318.6,0,,,,8-917-930-1563,Южноуральск,Мужской
5153,15692259,695,29,9,0.0,2,1,0,111565.45,0,,,,8-918-668-8076,Челябинск,Женский
5154,15590966,729,42,4,97495.8,2,0,0,2002.5,0,0.0,25.3,5.0,8-931-652-8875,Магнитогорск,Женский
5155,15656426,713,42,3,0.0,2,0,0,82565.01,0,,,,8-939-144-2633,Челябинск,Женский
5156,15675256,555,33,5,127343.4,1,0,1,121789.3,0,,,,8-979-486-8896,Южноуральск,Мужской
5157,15751185,699,50,0,158633.61,1,1,0,193785.88,0,1.0,74.6,1.0,8-932-409-4404,Южноуральск,Женский
5158,15789582,587,55,9,0.0,1,1,0,64593.07,0,,,,8-996-119-3590,Челябинск,Мужской
5159,15651103,762,69,9,183744.98,1,1,1,196993.69,0,1.0,81.4,1.0,8-960-694-7319,Южноуральск,Женский
5160,15672299,510,44,6,0.0,2,1,1,175518.31,0,,,,8-962-862-6496,Челябинск,Мужской
5161,15772250,842,46,9,0.0,1,0,0,17268.02,0,,,,8-955-315-4605,Южноуральск,Мужской
5162,15763922,608,31,7,79962.92,2,1,0,60901.72,0,,,,8-987-173-1839,Челябинск,Мужской
5163,15633870,850,36,10,0.0,2,1,1,100750.03,0,,,,8-954-673-2987,Челябинск,Женский
5164,15624323,642,36,4,0.0,2,1,1,195224.9,0,,,,8-966-357-7018,Челябинск,Мужской
5165,15688612,850,33,7,140956.98,1,0,0,3510.18,0,,,,8-976-939-5308,Челябинск,Мужской
5166,15694644,455,43,6,0.0,1,1,1,81250.79,0,0.0,6.19,8.0,8-904-618-7095,Южноуральск,Женский
5167,15587174,726,29,7,0.0,2,1,1,91844.14,1,0.0,31.87,4.0,8-945-501-4956,Челябинск,Мужской
5168,15579559,544,30,8,145241.62,1,1,1,80676.83,0,,,,8-911-454-4684,Южноуральск,Мужской
5169,15775430,651,31,7,138008.06,2,1,0,129912.74,0,0.0,24.5,5.0,8-923-213-3271,Магнитогорск,Мужской
5170,15623695,814,31,4,0.0,2,1,1,142029.17,0,,,,8-945-106-8891,Челябинск,Женский
5171,15760849,537,39,2,0.0,2,1,1,137651.6,0,,,,8-922-994-7415,Челябинск,Мужской
5172,15813095,553,37,2,0.0,2,1,0,33877.29,0,,,,8-928-838-6120,Челябинск,Мужской
5173,15705281,800,38,9,0.0,1,1,0,78744.39,0,,,,8-917-826-6745,Южноуральск,Мужской
5174,15812594,791,34,7,0.0,2,1,0,96734.46,0,,,,8-914-907-7089,Челябинск,Мужской
5175,15626322,699,29,9,127570.93,2,1,0,164756.81,0,,,,8-968-817-5287,Южноуральск,Женский
5176,15723105,756,28,6,0.0,1,1,1,164394.66,0,,,,8-971-484-3864,Челябинск,Женский
5177,15588449,591,27,5,107812.67,1,0,1,162501.83,1,,,,8-970-427-6805,Южноуральск,Женский
5178,15794849,850,22,7,91560.58,2,0,0,10541.38,0,,,,8-922-567-5562,Магнитогорск,Мужской
5179,15620000,760,34,6,121303.77,2,1,1,59325.21,0,,,,8-943-170-3789,Магнитогорск,Мужской
5180,15799720,569,43,8,161546.69,2,0,1,178187.28,0,0.0,30.32,4.0,8-913-820-9040,Южноуральск,Мужской
5181,15711287,661,35,5,128415.45,1,1,0,142626.48,0,,,,8-929-486-9510,Южноуральск,Женский
5182,15613102,670,31,2,57530.06,1,1,1,181893.31,1,,,,8-992-752-3438,Челябинск,Женский
5183,15621440,694,38,1,0.0,2,0,1,156858.2,0,,,,8-971-475-7329,Челябинск,Мужской
5184,15677146,728,28,4,142243.55,2,1,0,33074.51,0,,,,8-999-869-6629,Челябинск,Женский
5185,15801169,764,39,9,138341.52,1,1,0,50072.94,1,,,,8-998-388-3462,Магнитогорск,Женский
5186,15722425,639,32,9,0.0,2,1,0,111340.36,0,1.0,58.68,2.0,8-966-983-4965,Челябинск,Мужской
5187,15682421,683,30,2,0.0,2,0,1,100496.84,1,,,,8-951-882-7880,Челябинск,Женский
5188,15691910,663,30,4,0.0,3,1,0,101371.05,0,,,,8-989-444-1840,Южноуральск,Мужской
5189,15721779,826,41,5,146466.45,2,0,0,180934.67,0,,,,8-909-617-6832,Южноуральск,Мужской
5190,15579548,735,36,5,0.0,2,1,0,105152.17,0,,,,8-940-624-5812,Южноуральск,Мужской
5191,15681075,682,58,1,0.0,1,1,1,706.5,0,,,,8-987-843-7511,Челябинск,Женский
5192,15607884,663,39,8,0.0,2,1,1,101168.9,0,0.0,7.69,8.0,8-909-677-1118,Челябинск,Женский
5193,15767757,562,29,9,120307.58,1,1,1,6795.61,0,,,,8-936-108-3745,Южноуральск,Женский
5194,15791550,696,27,4,87637.26,2,0,0,196111.34,0,,,,8-927-755-6030,Челябинск,Мужской
5195,15658589,850,38,2,94652.04,1,1,1,171960.77,0,,,,8-984-691-5264,Южноуральск,Мужской
5196,15670822,719,22,7,114415.84,1,1,1,177497.4,0,,,,8-954-846-8520,Челябинск,Женский
5197,15629744,804,71,8,0.0,2,0,1,147995.95,0,,,,8-946-396-8495,Челябинск,Женский
5198,15660768,604,40,1,84315.02,1,0,0,36209.1,0,,,,8-973-257-8265,Челябинск,Мужской
5199,15726310,782,27,3,0.0,2,1,0,143614.02,0,,,,8-950-278-2342,Южноуральск,Женский
5200,15641298,512,42,9,93955.83,2,1,0,14828.54,0,,,,8-961-155-5796,Магнитогорск,Мужской
5201,15625675,569,36,1,67087.69,1,1,0,154775.7,0,,,,8-955-838-4274,Челябинск,Мужской
5202,15713354,597,22,6,101528.61,1,1,0,70529.0,1,,,,8-965-362-5385,Магнитогорск,Женский
5203,15633866,753,30,1,110824.52,1,1,1,57896.27,0,,,,8-925-418-1731,Магнитогорск,Мужской
5204,15704231,430,33,8,0.0,1,1,1,69759.91,0,,,,8-997-866-1996,Челябинск,Женский
5205,15735400,756,28,8,179960.2,1,1,0,89938.08,0,,,,8-962-991-4586,Челябинск,Мужской
5206,15632826,493,38,3,134006.77,1,1,0,89578.32,0,,,,8-919-428-7326,Челябинск,Мужской
5207,15751022,777,37,10,121532.17,2,1,1,73464.88,0,0.0,26.54,5.0,8-905-160-5594,Магнитогорск,Женский
5208,15664737,779,38,7,0.0,2,1,1,138542.88,0,,,,8-908-776-3233,Южноуральск,Женский
5209,15681126,702,38,2,0.0,1,1,1,161888.62,0,,,,8-916-683-8104,Южноуральск,Женский
5210,15738954,551,35,7,129717.3,2,0,0,86937.2,0,,,,8-919-110-7693,Челябинск,Мужской
5211,15662263,749,22,4,94762.16,2,1,1,42241.54,0,,,,8-911-650-9232,Магнитогорск,Мужской
5212,15621611,742,55,5,155196.17,1,0,1,121207.66,1,,,,8-979-798-3639,Магнитогорск,Мужской
5213,15783752,752,29,4,129514.99,1,1,1,102930.46,0,,,,8-976-135-7005,Магнитогорск,Мужской
5214,15709474,740,57,3,113386.36,2,1,1,65121.63,1,,,,8-912-505-9001,Магнитогорск,Женский
5215,15701280,576,24,3,0.0,1,0,1,78498.04,1,,,,8-938-509-9821,Челябинск,Мужской
5216,15671104,637,43,3,172196.23,1,1,1,104769.96,0,0.0,18.94,6.0,8-942-561-2374,Южноуральск,Мужской
5217,15796434,724,28,5,97612.12,1,1,1,96498.14,0,,,,8-955-362-2450,Челябинск,Мужской
5218,15781505,685,20,4,104719.94,2,1,0,38691.34,0,,,,8-910-838-8038,Челябинск,Мужской
5219,15625819,625,38,7,0.0,1,1,0,164804.02,0,,,,8-939-436-6812,Челябинск,Женский
5220,15753174,571,37,9,139592.98,3,1,0,104152.65,1,0.0,3.58,9.0,8-991-120-9335,Магнитогорск,Мужской
5221,15654067,584,29,4,0.0,2,1,0,88866.92,0,,,,8-907-452-3788,Южноуральск,Женский
5222,15724719,550,22,7,139096.84,1,1,0,129890.94,0,,,,8-945-794-4076,Челябинск,Женский
5223,15624695,662,72,7,140301.72,1,0,1,179258.67,0,,,,8-983-666-4827,Южноуральск,Женский
5224,15718216,803,43,3,0.0,1,1,0,72051.44,0,,,,8-940-970-6167,Южноуральск,Мужской
5225,15586300,615,66,7,0.0,2,1,1,74580.8,0,,,,8-927-452-9497,Челябинск,Мужской
5226,15783349,481,39,1,111233.09,1,1,1,123995.15,0,,,,8-970-669-8789,Южноуральск,Мужской
5227,15725767,701,23,3,0.0,2,1,0,38960.59,0,,,,8-990-320-9167,Челябинск,Мужской
5228,15791925,751,29,10,147737.62,1,0,1,94951.27,0,,,,8-942-471-7196,Челябинск,Мужской
5229,15793585,675,35,8,0.0,2,1,1,56642.97,0,,,,8-928-966-9850,Челябинск,Мужской
5230,15576641,733,40,5,125725.02,2,1,1,50783.1,0,,,,8-908-959-8410,Магнитогорск,Мужской
5231,15749519,822,38,6,128289.7,3,1,0,9149.96,1,,,,8-923-419-8482,Челябинск,Мужской
5232,15684960,559,46,5,0.0,1,1,0,21006.1,1,0.0,13.09,7.0,8-985-767-2579,Челябинск,Женский
5233,15591286,731,49,4,88826.07,1,1,1,33759.41,1,,,,8-977-596-7162,Магнитогорск,Женский
5234,15668323,678,41,1,143443.61,1,1,0,196622.28,1,,,,8-978-591-7193,Челябинск,Женский
5235,15608528,645,68,9,0.0,4,1,1,176353.88,1,,,,8-943-478-7378,Челябинск,Женский
5236,15645184,701,29,2,0.0,2,1,0,176943.6,0,0.0,10.39,7.0,8-999-186-6740,Челябинск,Мужской
5237,15702566,554,26,8,149134.45,1,1,1,177966.23,0,,,,8-999-501-5751,Южноуральск,Мужской
5238,15660840,723,30,3,124119.54,1,1,0,162198.31,0,,,,8-956-808-5949,Челябинск,Мужской
5239,15750811,766,44,3,116822.7,1,0,0,197643.23,0,,,,8-903-869-8041,Магнитогорск,Мужской
5240,15733842,597,24,1,103219.47,1,1,0,60420.07,0,,,,8-960-147-9286,Челябинск,Женский
5241,15581526,574,41,1,0.0,2,0,0,70550.0,0,0.0,0.24,10.0,8-985-508-1259,Челябинск,Мужской
5242,15662751,655,40,0,81954.6,1,1,1,198798.44,1,,,,8-921-137-7344,Магнитогорск,Женский
5243,15684319,780,37,10,95196.26,1,1,0,126310.39,1,,,,8-919-492-1520,Магнитогорск,Женский
5244,15702190,672,43,5,0.0,2,1,1,64515.5,0,,,,8-939-621-1604,Южноуральск,Мужской
5245,15588517,717,38,7,0.0,2,1,1,158580.05,0,,,,8-901-298-9219,Челябинск,Мужской
5246,15801863,521,32,2,136555.02,2,1,1,129353.21,0,,,,8-946-183-9989,Челябинск,Женский
5247,15584271,633,59,5,0.0,1,1,1,137273.97,0,,,,8-993-909-5028,Челябинск,Мужской
5248,15700366,669,39,3,119452.03,1,1,1,171575.55,0,,,,8-921-308-2954,Челябинск,Мужской
5249,15804038,740,44,9,0.0,1,0,1,96528.0,1,,,,8-968-494-6983,Челябинск,Мужской
5250,15720820,462,24,9,69881.09,2,0,1,64421.02,0,,,,8-904-516-4854,Магнитогорск,Женский
5251,15743759,619,39,5,0.0,2,1,1,158444.61,0,,,,8-968-676-1645,Челябинск,Мужской
5252,15749947,665,44,7,0.0,2,1,1,66548.58,0,,,,8-946-929-9339,Челябинск,Женский
5253,15670496,655,27,9,0.0,2,0,0,108008.05,0,,,,8-977-767-6641,Южноуральск,Женский
5254,15746664,463,20,8,204223.03,1,1,0,128268.39,0,,,,8-987-841-2036,Южноуральск,Мужской
5255,15745533,799,63,1,110314.21,2,1,0,37464.0,1,,,,8-999-499-1304,Челябинск,Женский
5256,15761497,713,48,1,163760.81,1,0,0,157381.14,1,,,,8-901-165-1405,Южноуральск,Женский
5257,15628600,807,31,1,141069.19,3,1,1,194257.11,0,,,,8-975-346-5810,Магнитогорск,Женский
5258,15627002,728,38,1,115934.74,1,1,1,139059.05,0,,,,8-974-561-7533,Челябинск,Мужской
5259,15614635,582,52,2,151457.88,1,0,1,40893.61,0,,,,8-969-872-2240,Челябинск,Мужской
5260,15731281,704,35,3,154206.06,2,1,1,40261.49,0,,,,8-994-783-8259,Магнитогорск,Женский
5261,15814022,714,26,9,89928.99,1,1,0,46203.31,0,,,,8-998-660-5436,Челябинск,Женский
5262,15659194,628,30,8,89182.09,1,1,1,13126.9,0,0.0,4.44,9.0,8-925-659-3186,Челябинск,Мужской
5263,15745030,809,41,1,79706.25,2,1,0,165675.02,0,,,,8-930-876-2431,Магнитогорск,Мужской
5264,15691817,547,44,5,0.0,3,0,0,5459.07,1,,,,8-978-629-3628,Южноуральск,Женский
5265,15707488,560,27,5,0.0,2,1,0,131919.48,0,,,,8-937-518-6131,Челябинск,Женский
5266,15784700,811,31,7,117799.28,1,1,1,182372.34,0,,,,8-962-856-1048,Челябинск,Мужской
5267,15710397,584,26,4,0.0,2,1,0,147600.55,0,,,,8-902-774-7596,Челябинск,Мужской
5268,15687648,691,28,1,0.0,2,0,0,92865.41,0,,,,8-993-826-2099,Челябинск,Мужской
5269,15732281,680,34,6,146422.22,1,1,0,67142.97,1,0.0,5.4,8.0,8-993-650-8927,Магнитогорск,Мужской
5270,15607230,588,33,9,150186.22,2,1,1,65611.01,0,,,,8-919-500-5696,Магнитогорск,Мужской
5271,15567630,721,40,6,100275.88,1,1,0,138564.48,1,,,,8-926-946-3839,Магнитогорск,Мужской
5272,15587507,850,47,6,0.0,1,1,0,187391.02,1,,,,8-906-332-5048,Челябинск,Мужской
5273,15733904,529,32,9,147493.89,1,1,0,33656.35,0,,,,8-958-671-5022,Челябинск,Мужской
5274,15709511,622,43,8,0.0,2,1,0,100618.17,0,0.0,46.38,3.0,8-909-667-6455,Челябинск,Мужской
5275,15579616,683,42,8,0.0,2,0,1,198134.9,0,,,,8-923-458-9147,Челябинск,Женский
5276,15694852,575,29,4,121823.4,2,1,1,50368.87,0,,,,8-942-220-7587,Челябинск,Мужской
5277,15589924,577,40,1,0.0,2,1,1,108787.0,0,,,,8-934-651-1321,Южноуральск,Женский
5278,15799300,510,31,0,113688.63,1,1,0,33099.41,1,1.0,95.81,1.0,8-972-377-6059,Магнитогорск,Мужской
5279,15731330,652,40,7,100471.34,1,1,1,124550.88,0,,,,8-955-235-7982,Южноуральск,Женский
5280,15694129,569,28,3,100032.52,1,1,0,5159.21,1,,,,8-983-851-8120,Магнитогорск,Женский
5281,15620372,687,31,3,0.0,2,0,0,48228.1,0,,,,8-995-409-2340,Южноуральск,Мужской
5282,15744622,822,32,8,116358.0,1,1,0,108798.36,0,0.0,13.09,6.0,8-963-582-1889,Челябинск,Мужской
5283,15799815,656,23,4,163549.62,1,0,1,21085.12,0,,,,8-911-788-5183,Магнитогорск,Женский
5284,15759250,745,51,3,99183.9,1,1,1,28922.25,0,,,,8-967-427-2986,Магнитогорск,Мужской
5285,15732643,386,53,1,131955.06,1,1,1,62514.65,1,,,,8-914-864-3771,Южноуральск,Женский
5286,15690540,684,41,1,134177.06,1,0,0,177506.66,0,0.0,4.27,9.0,8-970-989-4231,Южноуральск,Женский
5287,15803078,635,38,1,0.0,2,1,0,90605.05,0,,,,8-960-798-8510,Южноуральск,Женский
5288,15652180,582,30,2,0.0,2,1,1,132029.95,0,0.0,6.25,8.0,8-911-448-7898,Челябинск,Мужской
5289,15741195,613,19,5,0.0,1,1,1,176903.34,0,,,,8-951-310-4156,Южноуральск,Мужской
5290,15743490,795,56,9,94348.94,1,1,0,29239.29,1,1.0,50.69,3.0,8-922-183-8270,Магнитогорск,Женский
5291,15575510,659,32,2,155584.2,1,0,1,153662.88,0,,,,8-969-174-9405,Челябинск,Женский
5292,15732610,745,28,6,0.0,2,1,0,154389.19,0,,,,8-968-412-1275,Челябинск,Женский
5293,15602909,604,41,10,0.0,2,1,1,166224.39,0,0.0,43.1,3.0,8-973-391-8438,Южноуральск,Женский
5294,15734058,509,32,9,170661.47,1,1,1,21646.2,0,0.0,6.56,8.0,8-988-264-9114,Магнитогорск,Мужской
5295,15801788,706,29,6,185544.36,1,1,0,171037.62,0,,,,8-919-697-9240,Магнитогорск,Женский
5296,15702462,619,44,6,52831.13,1,1,1,112649.22,1,,,,8-921-304-6179,Южноуральск,Женский
5297,15683416,572,51,8,97750.07,3,1,1,193014.27,1,,,,8-948-878-2940,Магнитогорск,Мужской
5298,15794187,695,36,6,114007.5,2,1,0,118120.88,0,,,,8-964-604-6635,Челябинск,Мужской
5299,15792989,543,71,1,104308.77,1,1,1,25650.04,0,,,,8-921-504-5323,Челябинск,Женский
5300,15613734,640,33,6,84719.13,2,1,1,113048.79,0,0.0,48.11,3.0,8-916-372-2437,Челябинск,Женский
